index,TableName,SeriesCode,LineNumber,LineDescription,METRIC_NAME,CL_UNIT,UNIT_MULT,Notes
DADMRX,U20406,DADMRX,209,Admissions to specified spectator amusements,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMOVRX,U20406,DMOVRX,210,Motion picture theaters,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DLIGRX,U20406,DLIGRX,211,"Live entertainment, excluding sports",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSPERX,U20406,DSPERX,212,Spectator sports,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMUSRX,U20406,DMUSRX,213,Museums and libraries,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DAVPRX,U20406,DAVPRX,214,"Audio-video, photographic, and information processing equipment services (parts of 77 and 93)",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCTVRX,U20406,DCTVRX,215,"Cable, satellite, and other live television services",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFDVRX,U20406,DFDVRX,216,Photo processing,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPICRX,U20406,DPICRX,217,Photo studios,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DAPIRX,U20406,DAPIRX,218,"Repair and rental of audio-visual, photographic, and information processing equipment",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DVIDRX,U20406,DVIDRX,219,Video and audio streaming and rental,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
LB000233,U20406,LB000233,220,Video streaming and rental,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
LB000232,U20406,LB000232,221,Audio streaming and radio services (including satellite radio),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGAMRX,U20406,DGAMRX,222,Gambling (91),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCASRX,U20406,DCASRX,223,Casino gambling,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DLOTRX,U20406,DLOTRX,224,Lotteries,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPARRX,U20406,DPARRX,225,Pari-mutuel net receipts,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DOTRRX,U20406,DOTRRX,226,"Other recreational services (81, 94, and part of 92)",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DVETRX,U20406,DVETRX,227,Veterinary and other services for pets,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHOLRX,U20406,DHOLRX,228,Package tours,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DRRERX,U20406,DRRERX,229,Maintenance and repair of recreational vehicles and sports equipment,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFSARX,U20406,DFSARX,230,Food services and accommodations,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFSERX,U20406,DFSERX,231,Food services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPMBRX,U20406,DPMBRX,232,Purchased meals and beverages (102),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMABRX,U20406,DMABRX,233,Meals and nonalcoholic beverages,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMSLRX,U20406,DMSLRX,234,Meals at schools,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DESLRX,U20406,DESLRX,235,Elementary and secondary school lunches,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHSLRX,U20406,DHSLRX,236,Higher education school lunches,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DOPMRX,U20406,DOPMRX,237,Other purchased meals,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMLSRX,U20406,DMLSRX,238,Meals at limited service eating places,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMOERX,U20406,DMOERX,239,Meals at other eating places,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMDPRX,U20406,DMDPRX,240,Meals at drinking places,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DAPMRX,U20406,DAPMRX,241,Alcohol in purchased meals,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFOORX,U20406,DFOORX,242,Food furnished to employees (including military) (103),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCFDRX,U20406,DCFDRX,243,Food supplied to civilians,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMFDRX,U20406,DMFDRX,244,Food supplied to military,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DACCRX,U20406,DACCRX,245,Accommodations (104),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHOTRX,U20406,DHOTRX,246,Hotels and motels,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSCHRX,U20406,DSCHRX,247,Housing at schools,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DIFSRX,U20406,DIFSRX,248,Financial services and insurance,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFNLRX,U20406,DFNLRX,249,Financial services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DIMPRX,U20406,DIMPRX,250,Financial services furnished without payment (107),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DIMCRX,U20406,DIMCRX,251,Commercial banks,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DIMNRX,U20406,DIMNRX,252,Other depository institutions and regulated investment companies,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPENRX,U20406,DPENRX,253,Pension funds,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DOFIRX,U20406,DOFIRX,254,"Financial service charges, fees, and commissions (108)",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFEERX,U20406,DFEERX,255,Financial service charges and fees,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DEQTRX,U20406,DEQTRX,256,Securities commissions,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DDCTRX,U20406,DDCTRX,257,Direct commissions,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DDCERX,U20406,DDCERX,258,Exchange-listed equities,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DDCORX,U20406,DDCORX,259,Other direct commissions,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DICTRX,U20406,DICTRX,260,Indirect commissions,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DICVRX,U20406,DICVRX,261,Over-the-counter equity securities,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DICORX,U20406,DICORX,262,Other imputed commissions,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMUTRX,U20406,DMUTRX,263,Mutual fund sales charges,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPMIRX,U20406,DPMIRX,264,Portfolio management and investment advice services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTRURX,U20406,DTRURX,265,"Trust, fiduciary, and custody activities",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DINSRX,U20406,DINSRX,266,Insurance,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DLIFRX,U20406,DLIFRX,267,Life insurance (110),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFINRX,U20406,DFINRX,268,Net household insurance (111),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFIPRX,U20406,DFIPRX,269,Household insurance premiums and premium supplements,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFIBRX,U20406,DFIBRX,270,Less: Household insurance normal losses,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHINRX,U20406,DHINRX,271,Net health insurance (112),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMINRX,U20406,DMINRX,272,Medical care and hospitalization,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DIINRX,U20406,DIINRX,273,Income loss,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPWCRX,U20406,DPWCRX,274,Workers' compensation,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTINRX,U20406,DTINRX,275,Net motor vehicle and other transportation insurance (116),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DOTSRX,U20406,DOTSRX,276,Other services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCOMRX,U20406,DCOMRX,277,Communication,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTCSRX,U20406,DTCSRX,278,Telecommunication services (71),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DLOCRX,U20406,DLOCRX,279,"Land-line telephone services, local charges",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DLDTRX,U20406,DLDTRX,280,"Land-line telephone services, long-distance charges",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCELRX,U20406,DCELRX,281,Cellular telephone services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPSSRX,U20406,DPSSRX,282,Postal and delivery services (68),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPSTRX,U20406,DPSTRX,283,First-class postal service (by U.S. Postal Service),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DODSRX,U20406,DODSRX,284,Other delivery services (by non-U.S. postal facilities),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DINTRX,U20406,DINTRX,285,Internet access (72),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTEDRX,U20406,DTEDRX,286,Education services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHEDRX,U20406,DHEDRX,287,Higher education (97),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGEDRX,U20406,DGEDRX,288,Proprietary and public higher education,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPEDRX,U20406,DPEDRX,289,Nonprofit private higher education services to households,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNEHRX,U20406,DNEHRX,290,"Nursery, elementary, and secondary schools (98)",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DESCRX,U20406,DESCRX,291,Elementary and secondary schools,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNSCRX,U20406,DNSCRX,292,Day care and nursery schools,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DVEDRX,U20406,DVEDRX,293,Commercial and vocational schools (99),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPRSRX,U20406,DPRSRX,294,Professional and other services (121),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGALRX,U20406,DGALRX,295,Legal services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPRORX,U20406,DPRORX,296,Accounting and other business services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTAPRX,U20406,DTAPRX,297,Tax preparation and other related services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGENRX,U20406,DGENRX,298,Employment agency services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTHERX,U20406,DTHERX,299,Other personal business services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DUNSRX,U20406,DUNSRX,300,Labor organization dues,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DAXSRX,U20406,DAXSRX,301,Professional association dues,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFUNRX,U20406,DFUNRX,302,Funeral and burial services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPERRX,U20406,DPERRX,303,Personal care and clothing services (14 and parts of 17 and 118),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPCSRX,U20406,DPCSRX,304,Personal care services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DBBBRX,U20406,DBBBRX,305,Hairdressing salons and personal grooming establishments,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMPCRX,U20406,DMPCRX,306,Miscellaneous personal care services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCFSRX,U20406,DCFSRX,307,Clothing and footwear services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DDRYRX,U20406,DDRYRX,308,Laundry and drycleaning services,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DLGRRX,U20406,DLGRRX,309,"Clothing repair, rental, and alterations",Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSCLRX,U20406,DSCLRX,310,Repair and hire of footwear,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSOCRX,U20406,DSOCRX,311,Social services and religious activities (120),Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCHCRX,U20406,DCHCRX,312,Child care,Chained Dollars,Level,6,"Table 2.4.6U. Real Personal Consumption Expenditures by Type of Product, Chained Dollars [Millions of chained (2012) dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
