index,TableName,SeriesCode,LineNumber,LineDescription,METRIC_NAME,CL_UNIT,UNIT_MULT,Notes
DAVPRA,U20403,DAVPRA,214,"Audio-video, photographic, and information processing equipment services (parts of 77 and 93)",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCTVRA,U20403,DCTVRA,215,"Cable, satellite, and other live television services",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFDVRA,U20403,DFDVRA,216,Photo processing,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPICRA,U20403,DPICRA,217,Photo studios,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DAPIRA,U20403,DAPIRA,218,"Repair and rental of audio-visual, photographic, and information processing equipment",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DVIDRA,U20403,DVIDRA,219,Video and audio streaming and rental,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
IB000233,U20403,IB000233,220,Video streaming and rental,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
IB000232,U20403,IB000232,221,Audio streaming and radio services (including satellite radio),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGAMRA,U20403,DGAMRA,222,Gambling (91),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCASRA,U20403,DCASRA,223,Casino gambling,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DLOTRA,U20403,DLOTRA,224,Lotteries,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPARRA,U20403,DPARRA,225,Pari-mutuel net receipts,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOTRRA,U20403,DOTRRA,226,"Other recreational services (81, 94, and part of 92)",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DVETRA,U20403,DVETRA,227,Veterinary and other services for pets,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHOLRA,U20403,DHOLRA,228,Package tours,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DRRERA,U20403,DRRERA,229,Maintenance and repair of recreational vehicles and sports equipment,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFSARA,U20403,DFSARA,230,Food services and accommodations,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFSERA,U20403,DFSERA,231,Food services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPMBRA,U20403,DPMBRA,232,Purchased meals and beverages (102),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMABRA,U20403,DMABRA,233,Meals and nonalcoholic beverages,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMSLRA,U20403,DMSLRA,234,Meals at schools,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DESLRA,U20403,DESLRA,235,Elementary and secondary school lunches,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHSLRA,U20403,DHSLRA,236,Higher education school lunches,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOPMRA,U20403,DOPMRA,237,Other purchased meals,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMLSRA,U20403,DMLSRA,238,Meals at limited service eating places,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMOERA,U20403,DMOERA,239,Meals at other eating places,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMDPRA,U20403,DMDPRA,240,Meals at drinking places,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DAPMRA,U20403,DAPMRA,241,Alcohol in purchased meals,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFOORA,U20403,DFOORA,242,Food furnished to employees (including military) (103),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCFDRA,U20403,DCFDRA,243,Food supplied to civilians,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMFDRA,U20403,DMFDRA,244,Food supplied to military,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DACCRA,U20403,DACCRA,245,Accommodations (104),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHOTRA,U20403,DHOTRA,246,Hotels and motels,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSCHRA,U20403,DSCHRA,247,Housing at schools,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DIFSRA,U20403,DIFSRA,248,Financial services and insurance,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFNLRA,U20403,DFNLRA,249,Financial services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DIMPRA,U20403,DIMPRA,250,Financial services furnished without payment (107),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DIMCRA,U20403,DIMCRA,251,Commercial banks,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DIMNRA,U20403,DIMNRA,252,Other depository institutions and regulated investment companies,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPENRA,U20403,DPENRA,253,Pension funds,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOFIRA,U20403,DOFIRA,254,"Financial service charges, fees, and commissions (108)",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFEERA,U20403,DFEERA,255,Financial service charges and fees,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DEQTRA,U20403,DEQTRA,256,Securities commissions,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DDCTRA,U20403,DDCTRA,257,Direct commissions,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DDCERA,U20403,DDCERA,258,Exchange-listed equities,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DDCORA,U20403,DDCORA,259,Other direct commissions,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DICTRA,U20403,DICTRA,260,Indirect commissions,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DICVRA,U20403,DICVRA,261,Over-the-counter equity securities,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DICORA,U20403,DICORA,262,Other imputed commissions,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMUTRA,U20403,DMUTRA,263,Mutual fund sales charges,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPMIRA,U20403,DPMIRA,264,Portfolio management and investment advice services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTRURA,U20403,DTRURA,265,"Trust, fiduciary, and custody activities",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DINSRA,U20403,DINSRA,266,Insurance,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DLIFRA,U20403,DLIFRA,267,Life insurance (110),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFINRA,U20403,DFINRA,268,Net household insurance (111),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFIPRA,U20403,DFIPRA,269,Household insurance premiums and premium supplements,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFIBRA,U20403,DFIBRA,270,Less: Household insurance normal losses,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHINRA,U20403,DHINRA,271,Net health insurance (112),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMINRA,U20403,DMINRA,272,Medical care and hospitalization,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DIINRA,U20403,DIINRA,273,Income loss,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPWCRA,U20403,DPWCRA,274,Workers' compensation,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTINRA,U20403,DTINRA,275,Net motor vehicle and other transportation insurance (116),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOTSRA,U20403,DOTSRA,276,Other services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCOMRA,U20403,DCOMRA,277,Communication,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTCSRA,U20403,DTCSRA,278,Telecommunication services (71),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DLOCRA,U20403,DLOCRA,279,"Land-line telephone services, local charges",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DLDTRA,U20403,DLDTRA,280,"Land-line telephone services, long-distance charges",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCELRA,U20403,DCELRA,281,Cellular telephone services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPSSRA,U20403,DPSSRA,282,Postal and delivery services (68),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPSTRA,U20403,DPSTRA,283,First-class postal service (by U.S. Postal Service),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DODSRA,U20403,DODSRA,284,Other delivery services (by non-U.S. postal facilities),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DINTRA,U20403,DINTRA,285,Internet access (72),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTEDRA,U20403,DTEDRA,286,Education services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHEDRA,U20403,DHEDRA,287,Higher education (97),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGEDRA,U20403,DGEDRA,288,Proprietary and public higher education,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPEDRA,U20403,DPEDRA,289,Nonprofit private higher education services to households,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNEHRA,U20403,DNEHRA,290,"Nursery, elementary, and secondary schools (98)",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DESCRA,U20403,DESCRA,291,Elementary and secondary schools,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNSCRA,U20403,DNSCRA,292,Day care and nursery schools,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DVEDRA,U20403,DVEDRA,293,Commercial and vocational schools (99),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPRSRA,U20403,DPRSRA,294,Professional and other services (121),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGALRA,U20403,DGALRA,295,Legal services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPRORA,U20403,DPRORA,296,Accounting and other business services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTAPRA,U20403,DTAPRA,297,Tax preparation and other related services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGENRA,U20403,DGENRA,298,Employment agency services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTHERA,U20403,DTHERA,299,Other personal business services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DUNSRA,U20403,DUNSRA,300,Labor organization dues,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DAXSRA,U20403,DAXSRA,301,Professional association dues,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFUNRA,U20403,DFUNRA,302,Funeral and burial services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPERRA,U20403,DPERRA,303,Personal care and clothing services (14 and parts of 17 and 118),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPCSRA,U20403,DPCSRA,304,Personal care services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DBBBRA,U20403,DBBBRA,305,Hairdressing salons and personal grooming establishments,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMPCRA,U20403,DMPCRA,306,Miscellaneous personal care services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCFSRA,U20403,DCFSRA,307,Clothing and footwear services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DDRYRA,U20403,DDRYRA,308,Laundry and drycleaning services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DLGRRA,U20403,DLGRRA,309,"Clothing repair, rental, and alterations",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSCLRA,U20403,DSCLRA,310,Repair and hire of footwear,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSOCRA,U20403,DSOCRA,311,Social services and religious activities (120),Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCHCRA,U20403,DCHCRA,312,Child care,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSCWRA,U20403,DSCWRA,313,Social assistance,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DELDRA,U20403,DELDRA,314,Homes for the elderly,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMENRA,U20403,DMENRA,315,Residential mental health and substance abuse,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFAMRA,U20403,DFAMRA,316,Individual and family services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DVOCRA,U20403,DVOCRA,317,Vocational rehabilitation services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCFORA,U20403,DCFORA,318,Community food and housing / emergency / other relief services,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSIARA,U20403,DSIARA,319,"Other social assistance, not elsewere classified",Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSADRA,U20403,DSADRA,320,Social advocacy and civic and social organizations,Fisher Quantity Index,Level,0,"Table 2.4.3U. Real Personal Consumption Expenditures by Type of Product, Quantity Indexes [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
