index,TableName,SeriesCode,LineNumber,LineDescription,METRIC_NAME,CL_UNIT,UNIT_MULT,Notes
DLOTRG,U20404,DLOTRG,224,Lotteries,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPARRG,U20404,DPARRG,225,Pari-mutuel net receipts,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOTRRG,U20404,DOTRRG,226,"Other recreational services (81, 94, and part of 92)",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DVETRG,U20404,DVETRG,227,Veterinary and other services for pets,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHOLRG,U20404,DHOLRG,228,Package tours,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DRRERG,U20404,DRRERG,229,Maintenance and repair of recreational vehicles and sports equipment,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFSARG,U20404,DFSARG,230,Food services and accommodations,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFSERG,U20404,DFSERG,231,Food services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPMBRG,U20404,DPMBRG,232,Purchased meals and beverages (102),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMABRG,U20404,DMABRG,233,Meals and nonalcoholic beverages,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMSLRG,U20404,DMSLRG,234,Meals at schools,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DESLRG,U20404,DESLRG,235,Elementary and secondary school lunches,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHSLRG,U20404,DHSLRG,236,Higher education school lunches,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOPMRG,U20404,DOPMRG,237,Other purchased meals,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMLSRG,U20404,DMLSRG,238,Meals at limited service eating places,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMOERG,U20404,DMOERG,239,Meals at other eating places,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMDPRG,U20404,DMDPRG,240,Meals at drinking places,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DAPMRG,U20404,DAPMRG,241,Alcohol in purchased meals,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFOORG,U20404,DFOORG,242,Food furnished to employees (including military) (103),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCFDRG,U20404,DCFDRG,243,Food supplied to civilians,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMFDRG,U20404,DMFDRG,244,Food supplied to military,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DACCRG,U20404,DACCRG,245,Accommodations (104),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHOTRG,U20404,DHOTRG,246,Hotels and motels,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSCHRG,U20404,DSCHRG,247,Housing at schools,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DIFSRG,U20404,DIFSRG,248,Financial services and insurance,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFNLRG,U20404,DFNLRG,249,Financial services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DIMPRG,U20404,DIMPRG,250,Financial services furnished without payment (107),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DIMCRG,U20404,DIMCRG,251,Commercial banks,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DIMNRG,U20404,DIMNRG,252,Other depository institutions and regulated investment companies,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPENRG,U20404,DPENRG,253,Pension funds,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOFIRG,U20404,DOFIRG,254,"Financial service charges, fees, and commissions (108)",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFEERG,U20404,DFEERG,255,Financial service charges and fees,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DEQTRG,U20404,DEQTRG,256,Securities commissions,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DDCTRG,U20404,DDCTRG,257,Direct commissions,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DDCERG,U20404,DDCERG,258,Exchange-listed equities,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DDCORG,U20404,DDCORG,259,Other direct commissions,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DICTRG,U20404,DICTRG,260,Indirect commissions,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DICVRG,U20404,DICVRG,261,Over-the-counter equity securities,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DICORG,U20404,DICORG,262,Other imputed commissions,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMUTRG,U20404,DMUTRG,263,Mutual fund sales charges,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPMIRG,U20404,DPMIRG,264,Portfolio management and investment advice services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTRURG,U20404,DTRURG,265,"Trust, fiduciary, and custody activities",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DINSRG,U20404,DINSRG,266,Insurance,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DLIFRG,U20404,DLIFRG,267,Life insurance (110),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFINRG,U20404,DFINRG,268,Net household insurance (111),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFIPRG,U20404,DFIPRG,269,Household insurance premiums and premium supplements,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFIBRG,U20404,DFIBRG,270,Less: Household insurance normal losses,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHINRG,U20404,DHINRG,271,Net health insurance (112),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMINRG,U20404,DMINRG,272,Medical care and hospitalization,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DIINRG,U20404,DIINRG,273,Income loss,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPWCRG,U20404,DPWCRG,274,Workers' compensation,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTINRG,U20404,DTINRG,275,Net motor vehicle and other transportation insurance (116),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DOTSRG,U20404,DOTSRG,276,Other services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCOMRG,U20404,DCOMRG,277,Communication,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTCSRG,U20404,DTCSRG,278,Telecommunication services (71),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DLOCRG,U20404,DLOCRG,279,"Land-line telephone services, local charges",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DLDTRG,U20404,DLDTRG,280,"Land-line telephone services, long-distance charges",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCELRG,U20404,DCELRG,281,Cellular telephone services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPSSRG,U20404,DPSSRG,282,Postal and delivery services (68),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPSTRG,U20404,DPSTRG,283,First-class postal service (by U.S. Postal Service),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DODSRG,U20404,DODSRG,284,Other delivery services (by non-U.S. postal facilities),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DINTRG,U20404,DINTRG,285,Internet access (72),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTEDRG,U20404,DTEDRG,286,Education services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHEDRG,U20404,DHEDRG,287,Higher education (97),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGEDRG,U20404,DGEDRG,288,Proprietary and public higher education,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPEDRG,U20404,DPEDRG,289,Nonprofit private higher education services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNEHRG,U20404,DNEHRG,290,"Nursery, elementary, and secondary schools (98)",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DESCRG,U20404,DESCRG,291,Elementary and secondary schools,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DNSCRG,U20404,DNSCRG,292,Day care and nursery schools,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DVEDRG,U20404,DVEDRG,293,Commercial and vocational schools (99),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPRSRG,U20404,DPRSRG,294,Professional and other services (121),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGALRG,U20404,DGALRG,295,Legal services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPRORG,U20404,DPRORG,296,Accounting and other business services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTAPRG,U20404,DTAPRG,297,Tax preparation and other related services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGENRG,U20404,DGENRG,298,Employment agency services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DTHERG,U20404,DTHERG,299,Other personal business services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DUNSRG,U20404,DUNSRG,300,Labor organization dues,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DAXSRG,U20404,DAXSRG,301,Professional association dues,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFUNRG,U20404,DFUNRG,302,Funeral and burial services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPERRG,U20404,DPERRG,303,Personal care and clothing services (14 and parts of 17 and 118),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DPCSRG,U20404,DPCSRG,304,Personal care services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DBBBRG,U20404,DBBBRG,305,Hairdressing salons and personal grooming establishments,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMPCRG,U20404,DMPCRG,306,Miscellaneous personal care services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCFSRG,U20404,DCFSRG,307,Clothing and footwear services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DDRYRG,U20404,DDRYRG,308,Laundry and drycleaning services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DLGRRG,U20404,DLGRRG,309,"Clothing repair, rental, and alterations",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSCLRG,U20404,DSCLRG,310,Repair and hire of footwear,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSOCRG,U20404,DSOCRG,311,Social services and religious activities (120),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCHCRG,U20404,DCHCRG,312,Child care,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSCWRG,U20404,DSCWRG,313,Social assistance,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DELDRG,U20404,DELDRG,314,Homes for the elderly,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMENRG,U20404,DMENRG,315,Residential mental health and substance abuse,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFAMRG,U20404,DFAMRG,316,Individual and family services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DVOCRG,U20404,DVOCRG,317,Vocational rehabilitation services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DCFORG,U20404,DCFORG,318,Community food and housing / emergency / other relief services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSIARG,U20404,DSIARG,319,"Other social assistance, not elsewere classified",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DSADRG,U20404,DSADRG,320,Social advocacy and civic and social organizations,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DRELRG,U20404,DRELRG,321,Religious organizations' services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DGIVRG,U20404,DGIVRG,322,Foundations and grantmaking and giving services to households,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DHHMRG,U20404,DHHMRG,323,"Household maintenance (parts of 31, 33, and 36)",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DDMSRG,U20404,DDMSRG,324,Domestic services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMSERG,U20404,DMSERG,325,"Moving, storage, and freight services",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFRERG,U20404,DFRERG,326,"Repair of furniture, furnishings, and floor coverings",Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DERERG,U20404,DERERG,327,Repair of household appliances,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMHSRG,U20404,DMHSRG,328,Other household services,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFTRRG,U20404,DFTRRG,330,Foreign travel by U.S. residents (129),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DAFTRG,U20404,DAFTRG,331,Passenger fares for foreign travel,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DUSTRG,U20404,DUSTRG,332,U.S. travel outside the United States,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DUSSRG,U20404,DUSSRG,333,U.S. student expenditures,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DEXFRG,U20404,DEXFRG,334,Less: Expenditures in the United States by nonresidents (130),Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DFTURG,U20404,DFTURG,335,Foreign travel in the United States,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
DMEFRG,U20404,DMEFRG,336,Medical expenditures of foreigners,Fisher Price Index,Level,0,"Table 2.4.4U. Price Indexes for Personal Consumption Expenditures by Type of Product [Index numbers, 2012=100; quarters and months are seasonally adjusted] - LastRevised: April 30, 2021"
