index,TableName,SeriesCode,LineNumber,LineDescription,METRIC_NAME,CL_UNIT,UNIT_MULT,Notes
DMOERC,U20405,DMOERC,239,Meals at other eating places,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMDPRC,U20405,DMDPRC,240,Meals at drinking places,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DAPMRC,U20405,DAPMRC,241,Alcohol in purchased meals,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFOORC,U20405,DFOORC,242,Food furnished to employees (including military) (103),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCFDRC,U20405,DCFDRC,243,Food supplied to civilians,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMFDRC,U20405,DMFDRC,244,Food supplied to military,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DACCRC,U20405,DACCRC,245,Accommodations (104),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHOTRC,U20405,DHOTRC,246,Hotels and motels,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSCHRC,U20405,DSCHRC,247,Housing at schools,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DIFSRC,U20405,DIFSRC,248,Financial services and insurance,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFNLRC,U20405,DFNLRC,249,Financial services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DIMPRC,U20405,DIMPRC,250,Financial services furnished without payment (107),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DIMCRC,U20405,DIMCRC,251,Commercial banks,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DIMNRC,U20405,DIMNRC,252,Other depository institutions and regulated investment companies,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPENRC,U20405,DPENRC,253,Pension funds,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DOFIRC,U20405,DOFIRC,254,"Financial service charges, fees, and commissions (108)",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFEERC,U20405,DFEERC,255,Financial service charges and fees,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DEQTRC,U20405,DEQTRC,256,Securities commissions,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DDCTRC,U20405,DDCTRC,257,Direct commissions,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DDCERC,U20405,DDCERC,258,Exchange-listed equities,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DDCORC,U20405,DDCORC,259,Other direct commissions,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DICTRC,U20405,DICTRC,260,Indirect commissions,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DICVRC,U20405,DICVRC,261,Over-the-counter equity securities,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DICORC,U20405,DICORC,262,Other imputed commissions,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMUTRC,U20405,DMUTRC,263,Mutual fund sales charges,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPMIRC,U20405,DPMIRC,264,Portfolio management and investment advice services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTRURC,U20405,DTRURC,265,"Trust, fiduciary, and custody activities",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DINSRC,U20405,DINSRC,266,Insurance,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DLIFRC,U20405,DLIFRC,267,Life insurance (110),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFINRC,U20405,DFINRC,268,Net household insurance (111),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFIPRC,U20405,DFIPRC,269,Household insurance premiums and premium supplements,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFIBRC,U20405,DFIBRC,270,Less: Household insurance normal losses,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHINRC,U20405,DHINRC,271,Net health insurance (112),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMINRC,U20405,DMINRC,272,Medical care and hospitalization,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DIINRC,U20405,DIINRC,273,Income loss,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPWCRC,U20405,DPWCRC,274,Workers' compensation,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTINRC,U20405,DTINRC,275,Net motor vehicle and other transportation insurance (116),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DOTSRC,U20405,DOTSRC,276,Other services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCOMRC,U20405,DCOMRC,277,Communication,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTCSRC,U20405,DTCSRC,278,Telecommunication services (71),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DLOCRC,U20405,DLOCRC,279,"Land-line telephone services, local charges",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DLDTRC,U20405,DLDTRC,280,"Land-line telephone services, long-distance charges",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCELRC,U20405,DCELRC,281,Cellular telephone services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPSSRC,U20405,DPSSRC,282,Postal and delivery services (68),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPSTRC,U20405,DPSTRC,283,First-class postal service (by U.S. Postal Service),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DODSRC,U20405,DODSRC,284,Other delivery services (by non-U.S. postal facilities),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DINTRC,U20405,DINTRC,285,Internet access (72),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTEDRC,U20405,DTEDRC,286,Education services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHEDRC,U20405,DHEDRC,287,Higher education (97),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGEDRC,U20405,DGEDRC,288,Proprietary and public higher education,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPEDRC,U20405,DPEDRC,289,Nonprofit private higher education services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNEHRC,U20405,DNEHRC,290,"Nursery, elementary, and secondary schools (98)",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DESCRC,U20405,DESCRC,291,Elementary and secondary schools,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNSCRC,U20405,DNSCRC,292,Day care and nursery schools,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DVEDRC,U20405,DVEDRC,293,Commercial and vocational schools (99),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPRSRC,U20405,DPRSRC,294,Professional and other services (121),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGALRC,U20405,DGALRC,295,Legal services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPRORC,U20405,DPRORC,296,Accounting and other business services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTAPRC,U20405,DTAPRC,297,Tax preparation and other related services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGENRC,U20405,DGENRC,298,Employment agency services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DTHERC,U20405,DTHERC,299,Other personal business services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DUNSRC,U20405,DUNSRC,300,Labor organization dues,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DAXSRC,U20405,DAXSRC,301,Professional association dues,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFUNRC,U20405,DFUNRC,302,Funeral and burial services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPERRC,U20405,DPERRC,303,Personal care and clothing services (14 and parts of 17 and 118),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DPCSRC,U20405,DPCSRC,304,Personal care services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DBBBRC,U20405,DBBBRC,305,Hairdressing salons and personal grooming establishments,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMPCRC,U20405,DMPCRC,306,Miscellaneous personal care services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCFSRC,U20405,DCFSRC,307,Clothing and footwear services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DDRYRC,U20405,DDRYRC,308,Laundry and drycleaning services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DLGRRC,U20405,DLGRRC,309,"Clothing repair, rental, and alterations",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSCLRC,U20405,DSCLRC,310,Repair and hire of footwear,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSOCRC,U20405,DSOCRC,311,Social services and religious activities (120),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCHCRC,U20405,DCHCRC,312,Child care,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSCWRC,U20405,DSCWRC,313,Social assistance,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DELDRC,U20405,DELDRC,314,Homes for the elderly,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMENRC,U20405,DMENRC,315,Residential mental health and substance abuse,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFAMRC,U20405,DFAMRC,316,Individual and family services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DVOCRC,U20405,DVOCRC,317,Vocational rehabilitation services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCFORC,U20405,DCFORC,318,Community food and housing / emergency / other relief services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSIARC,U20405,DSIARC,319,"Other social assistance, not elsewere classified",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSADRC,U20405,DSADRC,320,Social advocacy and civic and social organizations,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DRELRC,U20405,DRELRC,321,Religious organizations' services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DGIVRC,U20405,DGIVRC,322,Foundations and grantmaking and giving services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHHMRC,U20405,DHHMRC,323,"Household maintenance (parts of 31, 33, and 36)",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DDMSRC,U20405,DDMSRC,324,Domestic services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMSERC,U20405,DMSERC,325,"Moving, storage, and freight services",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFRERC,U20405,DFRERC,326,"Repair of furniture, furnishings, and floor coverings",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DERERC,U20405,DERERC,327,Repair of household appliances,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMHSRC,U20405,DMHSRC,328,Other household services,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFORRC,U20405,DFORRC,329,Net foreign travel,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFTRRC,U20405,DFTRRC,330,Foreign travel by U.S. residents (129),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DAFTRC,U20405,DAFTRC,331,Passenger fares for foreign travel,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DUSTRC,U20405,DUSTRC,332,U.S. travel outside the United States,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DUSSRC,U20405,DUSSRC,333,U.S. student expenditures,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DEXFRC,U20405,DEXFRC,334,Less: Expenditures in the United States by nonresidents (130),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFTURC,U20405,DFTURC,335,Foreign travel in the United States,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DMEFRC,U20405,DMEFRC,336,Medical expenditures of foreigners,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DEFSRC,U20405,DEFSRC,337,Expenditures of foreign students in the United States,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNPIRC,U20405,DNPIRC,338,Final consumption expenditures of nonprofit institutions serving households (NPISHs) (132),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNPERC,U20405,DNPERC,339,Gross output of nonprofit institutions (133),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHLGRC,U20405,DHLGRC,340,"Health, gross output",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DOUGRC,U20405,DOUGRC,341,"Outpatient services, gross output",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHSORC,U20405,DHSORC,342,"Nonprofit hospitals, gross output",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNXORC,U20405,DNXORC,343,"Nonprofit nursing homes, gross output",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DRCGRC,U20405,DRCGRC,344,"Recreation services, gross output",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DEDGRC,U20405,DEDGRC,345,"Education services, gross output",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSSGRC,U20405,DSSGRC,346,"Social services, gross output",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DREORC,U20405,DREORC,347,"Religious organizations, gross output",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DFXORC,U20405,DFXORC,348,"Foundations and grantmaking and giving establishments, gross output",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSAORC,U20405,DSAORC,349,"Social advocacy establishments, gross output",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DCIORC,U20405,DCIORC,350,"Civic and social organizations, gross output",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DSNGRC,U20405,DSNGRC,351,"Professional advocacy, gross output",Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNPSRC,U20405,DNPSRC,352,Less: Receipts from sales of goods and services by nonprofit institutions (134),Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DHLRRC,U20405,DHLRRC,353,Health services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DOUSRC,U20405,DOUSRC,354,Outpatient services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNPHRC,U20405,DNPHRC,355,Nonprofit hospitals services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DNPNRC,U20405,DNPNRC,356,Nonprofit nursing homes services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
DRCRRC,U20405,DRCRRC,357,Recreation services to households,Current Dollars,Level,6,"Table 2.4.5U. Personal Consumption Expenditures by Type of Product [Millions of dollars; quarters and months are seasonally adjusted at annual rates] - LastRevised: April 30, 2021"
